"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"Montipora_capitata_HIv3___RNAseq.23725_t",22.7154485407062,22.5306643470747,22.0136612220267,22.4385639570714,21.9727102508989,23.2587891375231,22.8475218313706,22.7976175965647,22.4638327826623,22.4410166365578,21.6733255756914,22.4259578090123,22.5106859482293,22.8186294709824,22.595007353636,22.1826347041499,22.0545490081855,22.7818037231588,22.6153855987066,22.688995649893,23.1885557963645,23.0550256955775,22.8443926775021,22.5451413573231,22.4968474398432,22.6508051376884,21.8153559310337,22.0756643879348,22.2551019231989,22.5490761760622,22.8278226871164,22.7839985519651,22.7225078000156,22.1757264875526,21.7996850769363,22.5272273756501
"Montipora_capitata_HIv3___RNAseq.23737_t",20.9271465211622,NA,NA,NA,NA,20.8493457281457,NA,20.7139154828846,NA,NA,NA,NA,21.2445059649037,19.9037851473147,NA,NA,NA,21.19021592888,NA,NA,NA,NA,20.9195073149079,NA,20.9661614634752,NA,NA,NA,20.7481335647517,21.0222878838618,20.7826867340448,NA,NA,NA,20.5344929929797,20.2716556534238
"Montipora_capitata_HIv3___RNAseq.24234_t;Montipora_capitata_HIv3___RNAseq.g20964.t1",22.6662619337397,21.4787223515537,22.2463127973746,22.06909029059,22.1644903689075,21.3891033714365,22.5428594768904,22.735859046296,21.1529618876214,21.3784639435833,20.7031069509698,21.9728449371519,21.2622776843936,22.0838667178323,22.3759016894089,21.6339714578909,21.1734140905456,22.5151276071397,21.7841592495739,20.9680092178766,22.1598279243367,22.3885936026723,22.9407499977222,21.7409862035384,21.8859541861106,21.6592701531702,22.1515037414006,22.2729976191198,21.4474167374138,19.7698661864071,20.4121507650398,22.0474002022812,21.8530182301445,21.6488428185086,21.6150857141239,22.4401353995616
"Montipora_capitata_HIv3___RNAseq.25908_t",NA,NA,NA,19.1037027284932,19.451824599749,19.6302672361373,24.6175980567248,19.2952353212113,NA,19.5430236757241,NA,21.6703836306498,19.4342191969028,20.6799884745346,21.0413881102387,19.3582746540969,19.048380438952,19.0052196786883,21.2163690218775,NA,24.899318012179,18.9367780117206,17.8260059929384,21.390637894866,NA,NA,19.3345636810898,18.7461393974969,19.073644739855,24.0239081243579,19.5106063963877,21.2237485303406,NA,19.5816058544264,21.4227558204724,NA
"Montipora_capitata_HIv3___RNAseq.2591_t",NA,NA,19.3768142941597,20.1060007157926,19.9442840076826,NA,NA,NA,NA,NA,NA,17.5642813921499,NA,NA,NA,17.6494002605141,NA,NA,NA,NA,NA,19.8106504703536,NA,NA,NA,NA,19.6987251174529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.26494_t",24.5033943732421,23.6547463663289,24.0041810253176,23.6957577996371,24.1660864443031,24.2616715737552,24.4562186596936,24.5704477733105,24.6266229890578,23.9611212829736,23.9575937021978,24.3246972455796,24.2413147648927,24.2709330325379,23.9778175011553,23.3009214196887,23.1774677469802,24.5452435416892,23.8196775260705,24.1594400793501,24.4897594127293,24.1490203267218,24.5779576380884,24.4538150661259,24.2918139977393,23.7813005752964,23.5939400947066,23.7804912086879,24.0429752007652,24.6470310433115,24.4660215542974,24.1542173554002,24.2160904016593,23.8871751459532,23.875970245537,24.5232891508264
"Montipora_capitata_HIv3___RNAseq.26700_t",23.1438027967203,24.0121082201633,23.6144416104821,23.0908475329683,23.1261823485733,23.7311414595434,23.8165674002881,24.0950114282953,22.3499320621002,23.9853458252528,23.5783217808984,23.2787053767228,21.3881159825557,22.7543946558478,24.04459389725,24.4030083817044,24.1643992164738,23.0664287212612,24.7079822297155,22.4695198513999,23.0219657515313,24.1153677264638,22.992312654883,23.946283241437,22.8923605806095,23.861982044629,23.2639865028563,23.1229537146631,22.7860564048251,22.6312917559817,21.0769207701627,23.4120695966826,22.2902312326199,24.2977816592363,23.4732605753287,23.693594789084
"Montipora_capitata_HIv3___RNAseq.27623_t",21.8353478626039,21.6835202476551,21.8866884673046,21.2718417006983,22.1247213189616,21.559607917682,21.0897297734789,21.8682848003789,20.0147407414452,20.9287742500434,20.6344098174839,20.9290927651948,19.2843245524175,20.8783990674127,21.6546115564268,22.1500262954246,22.0780672303367,20.7753488544336,20.8596668156245,NA,20.557428292138,21.2675016683062,21.2877967691056,20.7894637961696,20.4137266971457,20.3423298560227,22.0004916146277,20.9604097040092,NA,NA,19.0442920518621,21.5081245672506,20.5266133779327,21.2750230119498,21.1729262996693,20.2644026527179
"Montipora_capitata_HIv3___RNAseq.27741_t",23.9967496527994,22.7850049889718,23.2492956292022,23.6916464103808,23.1167829007803,24.0225208853421,23.6168421440669,24.1558478318717,24.1157095075913,23.1229042809013,22.4299063789511,23.3742116880132,23.7739456667823,23.8878599194608,23.4312453403189,22.4316373634673,22.5425627856003,23.9030312841055,22.862594133293,23.4573118612487,24.1478610736374,23.4890401746099,23.5868326885721,23.5366592666472,23.8446756941618,23.2155386281526,22.7240383187574,23.3567594251218,23.7718132422595,24.0520562122011,23.9944240518815,23.8573930505009,23.9300156644984,22.6877529521511,23.5898832367916,23.4405160170363
"Montipora_capitata_HIv3___RNAseq.29032_t",18.0704442957753,18.3389475634058,18.2118424101212,18.7800753383954,18.2758024000661,NA,18.5134968996022,18.663288810663,NA,NA,19.0591072619382,19.0116562043707,NA,18.6821282340433,NA,18.4085465253786,NA,NA,18.5690540841522,18.5641646116571,NA,18.4436166567845,19.0898529164767,18.9783707654842,NA,19.297066970641,18.8376074349493,18.1526122649525,NA,19.1314813040484,NA,17.4980675132393,NA,18.5641185482257,18.9695173025162,NA
"Montipora_capitata_HIv3___RNAseq.29251_t",23.7053424618036,NA,NA,19.0954530421452,18.4848201905435,19.5859863513459,19.3044393392773,NA,22.7147924040003,NA,NA,20.8618406691582,23.2112202277186,21.3227015342837,NA,NA,NA,20.3886762339592,NA,22.2188561569211,20.9275477708972,NA,22.1814369479044,19.7734729724787,21.85720337657,19.6084859692961,19.9126228626831,21.5191264268135,21.3003325889263,22.1907313621666,21.8132536446232,NA,21.4483077826423,NA,22.2183625023785,21.3553334852939
"Montipora_capitata_HIv3___RNAseq.29706_t",NA,NA,NA,17.8020846036519,18.9075214276193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4406969747391,18.4721817524349,NA,NA,NA,NA,17.6590174849844,NA,NA,NA,NA,19.7455198474659,19.3419142875155,NA,NA,NA,NA,NA,19.1882542427353,NA,NA
"Montipora_capitata_HIv3___RNAseq.29872_t",24.4773384306867,22.5844633207189,22.6299694291296,22.1621368224104,19.7189694797661,24.0146704329395,21.7773438191591,23.7379792476902,24.0404000992863,22.2469894505049,22.595022041447,23.15076946776,24.0708114589667,23.2075720437626,20.4172688385768,21.0616416370288,22.8241610727182,23.8919515543139,22.700025206869,21.7887725883564,19.9896951466392,21.5696857446447,23.0179124637833,21.9726000915059,23.9637274365894,23.23266889484,21.8624904654439,22.6404401228957,21.8088964386236,23.9296180802423,24.0472697200249,24.560695505729,20.6392458599599,21.5292447804432,23.7972976837238,23.0938425843283
"Montipora_capitata_HIv3___RNAseq.30619_t;Montipora_capitata_HIv3___RNAseq.g31273.t1",19.5143300032657,NA,NA,18.2621910717761,18.6097346973797,17.8614540396484,18.1131221502443,NA,NA,NA,NA,NA,NA,19.2116497984118,NA,NA,NA,NA,NA,NA,NA,NA,19.704402255082,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2397023853927,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.3107_t",22.8975388919433,22.675624258175,22.6900707802905,23.0834192700571,22.8749679377067,23.4909163505676,23.2991993526196,23.3510368075003,22.9031993950636,22.8942613918857,20.6992689144833,23.3026677871715,22.842078095045,23.4764672430769,23.2128392139405,22.6592149402373,22.2966391356375,23.2276547194585,23.0313791462672,22.869134998885,23.139438781093,23.3859723008245,22.5875384489063,23.6598890032724,22.8535227758224,23.1200242507299,22.5913480519675,23.2006457143141,23.0251758993453,23.1977242333237,23.0536089145611,23.3347597913443,23.1510369842627,22.80329898548,22.9930034902965,22.9064247455239
"Montipora_capitata_HIv3___RNAseq.32115_t",20.6847074275855,20.1282747480884,21.1373085760618,20.5323596115888,21.3570701713974,21.1583008844678,21.1427840656581,20.5586382654105,19.7304793624701,21.2028768050218,21.2541900010875,21.3658303559226,19.9346014407432,20.8191175273642,20.4481590401878,20.3537578309218,20.6993874356636,21.0199907383442,20.8741090663985,20.3301552191005,20.3936682789579,21.2517082012331,20.603410944732,20.6943222821179,20.7240991226078,21.136778857046,21.2127954373175,21.1791854902466,20.6106070943511,20.5281189019746,20.1039299875212,21.3162371927235,20.4683979528557,21.6092344339016,20.8713810406359,20.9558972919336
"Montipora_capitata_HIv3___RNAseq.32244_t",20.0867460823402,NA,NA,20.2266166602156,19.5766544497977,20.3658972190044,20.4701741481953,20.6773265117594,21.0172520648143,19.8952268101287,NA,20.510821019382,21.8359603703268,21.3561737402705,20.5874866018686,18.6658085395846,NA,21.1458769645947,NA,21.5911647174363,21.291034217976,19.6928495869419,21.161056822696,20.6729166835433,21.4294709775371,19.5849036814555,19.1670713967119,21.3899181544774,20.9165636035345,21.6499676803852,21.9865729392382,20.8167372040788,21.4721461703804,NA,20.3709402438317,21.0174894490776
"Montipora_capitata_HIv3___RNAseq.3294_t",19.300982146207,NA,18.7902008191215,19.5175397622949,18.9032888684555,19.1004677705901,19.6084815700589,19.1984143155098,18.3514409949469,19.0437213748624,NA,18.5045654053959,NA,19.7382220680575,19.6065063115671,NA,NA,NA,NA,NA,19.0142287558753,19.6142894994047,19.2005470898812,NA,NA,NA,19.625375644153,19.4193157532897,NA,NA,18.8516238147432,19.5091049534416,19.0708211198942,18.6452265569114,NA,NA
"Montipora_capitata_HIv3___RNAseq.33169_t",21.6582635738238,22.243357202041,21.4488465305242,21.8004326978052,21.369161730491,22.6518624684659,21.8060148006693,22.4650699974331,21.6811506757533,21.6770653695769,21.5852720362843,22.1779211672326,21.2239940172111,21.6559927065332,22.0585396090005,21.3949456739241,22.0150015169216,21.6936423217497,21.8301266676701,21.2814359849937,21.4528475054407,21.8130752078244,21.6939992452237,21.4687235908581,21.4913721373895,21.8969418235595,22.1824019312777,22.3194447306594,20.2715774380265,21.7978138828429,21.0611832855543,22.1730542882821,21.7556981152608,21.9344452285953,21.5161600092564,22.008431357761
"Montipora_capitata_HIv3___RNAseq.33535_t",NA,18.3874874116664,NA,19.7667259323704,19.910356625893,19.9942614076933,NA,NA,20.0558166259114,19.7527301702635,NA,NA,NA,NA,NA,NA,19.4489077649179,NA,NA,NA,20.3465871781912,20.0737014468067,NA,NA,NA,NA,19.676518409638,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.33576_t",NA,NA,NA,NA,18.6023062726523,NA,NA,NA,NA,17.7862115878873,NA,NA,NA,NA,NA,19.934987579295,18.8876651927594,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6065499117979,NA,NA,NA,NA,NA,NA,19.0689199463019,19.4532908576547,NA
"Montipora_capitata_HIv3___RNAseq.34011_t;Montipora_capitata_HIv3___RNAseq.g34475.t1",21.1535005428981,21.2835716564933,21.1285927198441,21.219486724835,22.14203193576,21.9554373358605,21.3663096730079,22.3716846653438,21.3662460312163,21.8947071352007,19.9695497105242,19.7326225900104,20.1023996192809,19.7185896273906,19.7843450931628,21.8715917010611,20.2736405342127,20.0788166472505,20.3922584560934,19.6343308206521,20.00291628402,21.5604784968474,19.7623133976827,20.0254383440963,19.366431745317,19.0942072248044,22.0434178448935,20.7403607299998,20.4774825893049,22.4207469317938,21.2175561816381,22.6212665966713,19.9324523099821,22.1757112614769,22.7536668518174,21.3915865898812
"Montipora_capitata_HIv3___RNAseq.34111_t",21.9563122527246,19.8395389546128,20.8602645398473,21.8713516152902,20.8961146982336,21.6736312792491,21.4499478485385,21.881851268861,21.9007770921325,21.0473582628429,20.3164951963413,21.7555360494482,22.534905782605,22.1221450308962,20.9045777544884,20.1500907725771,20.6161534950497,22.2394141042634,20.3841201216051,22.6729071906055,22.0141660860322,21.2820834963863,22.4796718559673,21.5575252862778,22.5073824882216,21.2273790050194,21.0798821978394,22.0520377985501,22.3867795144095,22.4317755791501,22.6063588968831,21.9037143658445,21.9465577589212,20.6608762837668,21.8645559854254,21.9835278102288
"Montipora_capitata_HIv3___RNAseq.3466_t",NA,NA,NA,19.7376197366411,19.5148305734979,19.9015436419838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0878591966931,NA,NA,NA,17.7546258609792,17.0780906911477,NA,NA,NA,NA,NA,17.1255668690047,NA,NA
"Montipora_capitata_HIv3___RNAseq.34984_t",20.7053194677598,20.6524257478625,20.2917635615911,21.5796387702203,21.2303053219685,22.8779546197003,21.9997101801246,21.9783224931734,23.3527281663491,21.9844973846249,21.9849327029037,22.0533661300849,21.1154274209684,22.3697192738358,21.9284928033553,21.0262226898624,21.274670479415,22.2791097913547,21.0671582696483,22.1115558214441,22.4591217664376,21.9057412938351,21.8411270290154,22.0204313334368,21.8803609536383,20.6018624670775,20.9908388680385,21.9169361999964,21.7560009084985,23.4873031411095,23.6819170594872,21.3907273616493,22.6559137912113,20.7355066502267,20.7137289399995,21.6578514798534
"Montipora_capitata_HIv3___RNAseq.35221_t",21.8502323432021,22.4264024622375,22.124779365839,22.0769678917521,22.2058813763825,22.4039913530601,22.3579700716146,21.5930103552779,21.4461313366784,22.167019469064,22.1733597980299,22.6504764802299,21.673686590115,21.8759500974966,22.4932060645504,22.0580039479957,22.4077940536894,21.6391091520381,22.5108227092001,22.1150668349116,21.8844447218426,22.1888581922581,21.7711547406271,22.4663905495945,21.6387655582215,22.2317297888304,22.3857436727132,22.0165760618734,21.7978443523101,21.838534567823,21.3035716021145,22.2932083715899,21.7645354239363,22.0260960206263,22.8411469972882,22.3423145270223
"Montipora_capitata_HIv3___RNAseq.35314_t",NA,NA,NA,NA,NA,19.9650026718617,NA,NA,NA,20.2803212226103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2209289914794,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___RNAseq.35320_t",22.5886216601055,NA,21.5752346570761,18.819226698363,21.5540510531825,22.0917785264099,22.9041532468883,22.4658895695022,21.9004437866606,21.8106033067798,20.7679086212901,21.5315908737039,22.9915602507434,22.3318067260119,22.9466525249351,17.9594930499604,21.1710874414699,22.6006760872019,NA,NA,23.109570848369,22.8699464912374,22.2039867279566,18.856390382142,23.21511732564,22.7408365756688,20.6117451605209,21.885079576443,NA,22.3062325034611,22.1175146984745,22.6352570164022,23.0863152404237,21.6067604394473,22.3959774153911,22.9646162891898
"Montipora_capitata_HIv3___RNAseq.3571_t",21.5111386704079,20.5600224502743,21.0876949384586,21.9529686087302,21.1159804302623,21.8832240588149,21.7900193090708,21.6085826363275,21.6507630737118,21.3002140117625,20.8840595374381,21.1729613870695,21.8584947166481,21.5884784684388,21.2743606629838,20.6524593384994,20.7907451128818,21.8157265819681,20.8015796003104,21.816943988146,21.457770122866,21.5196352931141,21.6213895779296,21.378515803749,21.7779020115788,21.208961541573,20.5560948383137,21.339768060379,21.7152233318192,21.7053522710777,21.7246288614253,21.5796612104458,21.6090711738481,20.6296398807027,20.9900831837392,21.8036487058335
"Montipora_capitata_HIv3___RNAseq.35734_t",20.124061975978,24.4066757671676,23.9169025882743,22.7961274631727,22.4094512785296,20.2326479641517,20.1036374249119,17.7689879068243,18.8220945448194,NA,22.7385812229111,18.7613620232708,NA,NA,NA,NA,NA,18.710366826687,NA,NA,NA,19.1454055842805,NA,NA,NA,NA,NA,18.0730670844371,NA,NA,17.2466065165697,NA,NA,17.3833099678476,NA,NA
"Montipora_capitata_HIv3___RNAseq.35946_t",NA,19.6361610398629,NA,NA,NA,NA,NA,19.2454096639989,NA,NA,NA,19.6427373459842,NA,19.4171491898931,NA,NA,NA,NA,NA,NA,NA,NA,18.2409338143156,NA,NA,NA,19.6975856892305,20.1052929503062,NA,NA,NA,NA,NA,20.513259177515,NA,NA
"Montipora_capitata_HIv3___RNAseq.37413_t",21.0262696391008,22.6100515839431,22.3230833556311,21.9518133046018,22.9286177670408,21.7426515407968,22.1576647315258,21.7993709586279,20.4884822762306,22.6500916367462,22.6466353924233,22.6065859431186,19.8932849567738,21.3713491315573,23.0468798672739,22.7536516534526,22.557652887912,21.3405166489308,22.3894505573097,20.9092724454688,21.4231625984851,22.2997771894195,22.0036165579175,22.4108568268291,21.2731827818574,22.4617059996852,22.9492968582173,22.7616452698102,21.3021551321464,21.9077746365558,20.3908465983414,21.4594211120226,21.7521059905375,22.5829098614359,22.4386766404183,21.9680138775985
"Montipora_capitata_HIv3___RNAseq.3753_t",17.1844286436809,21.1810289289237,20.600848124576,17.244393452696,19.6934693038292,19.7434997708362,20.5158849586818,NA,NA,20.2758616362377,19.0339218382698,NA,NA,NA,NA,19.2040462999927,20.2125401708921,19.9379991857981,19.6856166062553,NA,19.9468172352276,20.48735761226,NA,19.2870387767827,NA,19.6243234835418,19.6625109432823,NA,19.6846154081709,NA,NA,20.3846370060552,NA,20.5059039664404,NA,NA
"Montipora_capitata_HIv3___RNAseq.3772_t",20.9993384890798,20.7576426052259,21.4855086148868,21.407869759262,21.8001799783303,21.0409724256471,19.4173499725117,20.8149858691504,19.6109150057394,20.1851344921674,20.7566821391475,NA,NA,NA,NA,20.4032548375626,20.300657683383,NA,19.4860973790822,NA,NA,20.5471174057513,19.435767022954,20.3742569343334,NA,NA,21.178312131573,20.5782144253471,NA,NA,NA,NA,NA,20.8681120999852,20.0941680742781,NA
"Montipora_capitata_HIv3___RNAseq.3787_t",27.6015650851492,25.2940798376498,26.5510923896713,26.0380976331906,26.7336856678745,26.9156637826524,27.033876145348,27.1095695731325,27.5980070516433,25.8592907895701,26.1827598646596,27.0466522657508,27.7907954153837,27.8347218839933,26.3064544758448,25.8454692812727,25.0625766772627,27.5727255500611,26.3205260992465,27.5472820622285,27.6892957048804,26.9228356169248,27.3598996616937,27.3930532553232,27.5374339594788,25.9878343056413,26.1344136289471,27.3740462150458,27.1480471817013,28.0407786660116,27.8074579114204,27.1815020079218,27.7635093322769,26.1364285757764,27.2842850104383,27.0101700360918
"Montipora_capitata_HIv3___RNAseq.38369_t",20.9932659780602,20.7396580483224,20.4462710739671,20.6434422713514,20.4890741170873,21.2769056118812,21.5278197598563,20.4914062697208,20.9157232229566,20.5844948614382,20.8926226708415,21.3665315300893,20.6522032858916,20.813481283453,21.2980208825657,20.6606795997435,20.6557361886612,21.2868422735466,20.5070124552138,20.9274870073168,21.4155612633467,21.0877900972319,21.3987799571455,21.1427804827908,21.2373609670132,20.8047429434027,20.3239424622036,20.6019195791504,21.2785175185414,20.7735930971796,21.4397712918146,21.4009570685867,21.1496351859466,20.1168046301325,20.7609332940605,21.3957625246438
"Montipora_capitata_HIv3___RNAseq.3837_t",22.5190233358276,22.8872865390711,22.9618522011571,22.9647436262685,23.2094774615916,22.9549707567283,22.7638878720769,22.9904005674188,22.1668206255683,22.9000312398472,22.8672063328284,22.7148540179056,21.8963144786226,22.2068067573988,22.8701804129664,23.1767820241035,23.2868198586361,22.2822809316599,23.245635391558,21.9720084872252,22.1356022071081,22.9528193484509,22.0172347310043,23.1215102781901,22.1921090159289,22.7970623298264,23.1615970773725,22.9238590735181,22.2014434413765,22.1467821363154,22.0411569662804,22.7515961557236,22.2893086046713,22.2433861138686,23.5047062629827,22.6466397866992
"Montipora_capitata_HIv3___RNAseq.38454_t",26.3203065570377,26.1183763642082,26.1236227201,26.4437834438662,25.6091121033454,26.3476152864674,26.3662072043419,26.1422477827767,26.2012673868962,26.2394869447524,25.8288827737924,26.5184751136873,26.569254854679,26.8193513576419,26.2256940488167,25.46904120353,25.7085353890049,26.2402991583822,25.9562355812858,26.2322821403658,26.6142492782852,26.2589393392854,26.3895085885528,26.4931278645846,26.5429429361455,26.5631530878976,25.7269213892387,26.5675908150718,26.6491285303307,26.7557080973492,26.4808340739371,26.4232631528509,26.312702541775,25.3317645013971,26.5174903836803,26.4854371215236
"Montipora_capitata_HIv3___RNAseq.38880_t",19.0381745138717,NA,19.1110885368885,19.5335711803842,18.2202380822176,19.7007845947374,19.276778705236,19.5405541174811,19.3365682583643,19.0921396553349,19.9951813490033,19.5078819669439,20.1680464928058,19.422551554388,NA,18.6132506935877,NA,19.7233149311876,NA,19.9407225809563,19.3013503594066,18.9819279927856,19.5252449085419,18.1676409463584,19.9689915587475,19.1185531662944,18.5893748978511,18.5453094214282,20.2373705958617,20.3702535836764,21.0010554153506,19.4711194919867,19.2970144780828,18.6734843123964,19.0906587426438,19.8666404346184
"Montipora_capitata_HIv3___RNAseq.39395_t",19.9333376710173,19.0077688272543,21.1906344687356,NA,19.8073998333994,20.6550554857208,NA,20.54733984643,19.4301818524975,20.4792989637718,21.4828077105907,NA,NA,NA,NA,NA,18.618078845171,20.5625976293096,NA,NA,NA,18.6713019861678,19.3764135770143,18.8802370649212,NA,20.6094871799448,NA,NA,NA,NA,NA,21.3967504436438,NA,19.0608873646625,20.8198800895352,NA
"Montipora_capitata_HIv3___RNAseq.3961_t",NA,19.6504505130993,20.8984672458714,20.3447275843406,22.673835800276,20.447414845548,21.4691367470255,20.8895549295743,NA,21.3860627154165,20.4343277655248,20.7433587248693,NA,19.7911701436424,21.5617017623441,22.4752763871485,21.8013053703146,NA,21.777155566118,NA,20.7383748538108,21.2345959975228,NA,22.2486086211788,NA,NA,21.2877895842104,21.1908562742658,NA,NA,NA,19.7764718886266,19.9206887706584,21.9958374380202,21.584234142349,NA
"Montipora_capitata_HIv3___RNAseq.39776_t;Montipora_capitata_HIv3___RNAseq.g37765.t1",20.5908246992107,NA,NA,22.7853931981143,NA,24.1785432857576,22.6221899297552,21.7330052848163,23.7022199362573,23.7909572463176,24.1156882379284,21.6706683498936,NA,20.5185044086868,23.3118150995591,23.4518698652747,26.211772169971,20.632311776383,22.9819499355883,NA,NA,22.4233495932214,21.1107474111672,NA,NA,21.7188828592379,20.784111311825,21.0327182204346,NA,22.1308567724576,22.5795448627211,21.3324506007478,19.6920681260027,22.4309769585654,NA,23.2522141154774
"Montipora_capitata_HIv3___RNAseq.40163_t;Montipora_capitata_HIv3___RNAseq.g38150.t1",19.6672370666029,19.1286380262948,20.3695638010821,20.3142601664781,20.9688261975449,20.3953446770467,20.1277476826144,20.0266745550847,20.3055907333063,NA,19.8760724807914,20.4799066681485,20.5035585156965,20.6814477554057,NA,18.4714169789523,NA,20.4517643692501,18.7023790134545,20.4356836121922,20.0511855368201,19.6760548806034,20.7964710044947,19.5696112346849,20.626418459639,19.4990030361578,18.7668175104535,20.2520460266279,20.4438529854749,20.7972245479995,21.073681182907,20.29321482779,20.4664613749396,19.1621126911572,NA,20.0227761954974
"Montipora_capitata_HIv3___RNAseq.41112_t",NA,NA,NA,NA,19.4536750530384,19.3208894962659,NA,19.6890696827669,17.9393352935746,19.4746022461295,NA,19.6288388698305,NA,19.5711059125024,NA,19.6590064842004,19.6518213110099,NA,NA,NA,18.7710958880296,NA,NA,19.704546105999,NA,NA,19.8721693788288,20.0285490604366,NA,NA,NA,19.3111166185467,NA,19.8954347571347,NA,NA
"Montipora_capitata_HIv3___RNAseq.41132_t",NA,21.5885410307634,NA,20.9656194360648,NA,19.8472743602964,21.289134226699,21.7770166685959,NA,NA,NA,NA,NA,NA,20.7888327151879,20.093740088132,20.2464312490822,19.8482003667926,20.8345865875597,NA,NA,21.043354761382,NA,NA,NA,20.4567657399467,NA,NA,NA,NA,NA,20.600719183526,NA,NA,NA,19.8636007239071
"Montipora_capitata_HIv3___RNAseq.41372_t",21.369384613925,20.5260625390645,21.5738819820322,21.341476746198,21.5312791225613,21.1825313552057,21.1000074709297,21.6968555964121,21.4760763352121,20.9039649350198,21.0106317365923,21.5293602513248,21.0717427041198,21.5303956204121,20.8778512074935,20.576139927718,20.0115516235642,21.1339292402336,20.3050532241934,20.5249693137859,21.0851996367695,21.4492241012208,20.9090148282631,21.1493019694239,20.4642686585798,21.1049253442965,21.0102479071855,21.8426459404398,19.8409814826781,22.0656656094525,21.1336447368926,21.4066928923177,21.1895480031195,20.9772019122443,21.73444966885,20.5341688044411
