"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"SymbC1.scaffold387.1",NA,NA,18.8293570180899,18.5762582805858,18.9311635660175,18.6342941460384,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7414739814169,NA,NA,NA,NA,NA,NA,NA,19.5808690151608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5942690130774,NA
"SymbC1.scaffold3870.3",19.4137325068246,19.6085369543486,19.884148621638,19.8582860245191,19.9115407503455,19.3707986020356,NA,NA,NA,19.3472253027048,NA,NA,19.2346239161058,NA,19.916707916369,18.8804548441086,19.2425480170168,19.5217129302429,19.4546603811045,NA,NA,19.7869920372138,18.9217165652079,20.4361152362207,NA,20.4063960276026,NA,NA,19.2840187799745,NA,NA,19.8499200718052,19.3336295413296,NA,20.526537684384,NA
"SymbC1.scaffold3878.1",25.1601477910419,24.9508580737654,25.692297297662,26.0278980682138,25.1912517328063,25.4679011511726,25.4327697297925,25.5135956879341,24.8541907893287,25.4469105117807,25.9795161696669,25.657372644716,24.7990114024007,25.647789638169,25.4800460081487,23.955450284384,24.7276088013202,25.8531436214622,24.9015772451938,24.9902369495276,25.6755019379663,25.9484353211819,25.6732766139714,26.3143564335256,25.7843192302822,26.4090830988655,25.9063183073019,25.619218872364,26.1254817372043,25.8458480654249,24.6889993836303,25.6376800108498,25.6050414366913,25.3701406165979,26.4877574951195,25.3638441374056
"SymbC1.scaffold3881.3",19.782766008581,19.2188013311773,20.1132635055008,20.4080523955662,19.5752942181458,20.0854327467089,19.6448904665741,20.5662368745461,20.2056332352047,20.0601407808363,20.1393060574525,NA,20.1806563022428,NA,19.5103627642201,NA,18.9435031758014,21.0812550537236,19.1977339804277,19.8644519861469,20.537498300958,19.577143658021,20.1917062632223,20.4988756167398,20.5159804566035,20.519636012911,NA,NA,20.3907084717642,20.7604755040235,20.1722832863836,20.4016157330253,20.6412163050797,NA,20.29789861782,19.7016341061361
"SymbC1.scaffold3886.10",NA,NA,NA,18.8437326642776,17.6619966970627,NA,NA,NA,NA,18.2893731993933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3065822752772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold3888.3",21.2897882816452,21.1744928068597,22.3459483653581,22.1350707647917,22.2568240071202,21.7544639804996,21.7349527848153,21.2572681288083,20.6735780149295,21.6021068772852,22.4440725885114,21.7990765403153,21.1156029974017,21.4866792752558,21.5120815564167,21.0617726384683,21.2424475638628,22.0386487720503,20.7729404400489,20.9809635730525,21.5661999374257,21.3325948286362,21.4451593652497,21.7023130593233,21.3402282641661,21.903183210178,21.8487668584803,21.0592371731872,NA,21.1660686636257,21.3118300633091,21.6532179284552,21.5024309792704,21.6611588613248,21.5995575141907,21.368220820265
"SymbC1.scaffold3893.1",NA,19.715517458075,19.5271265327629,NA,19.986048599892,NA,NA,NA,NA,19.222996052418,NA,20.3148624214721,NA,NA,NA,NA,18.235113499769,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.494830809242,20.4612937077283,NA,NA,NA,NA,NA,20.39650940676,NA,NA
"SymbC1.scaffold3901.3",19.5044280499445,20.309588621482,21.4361200666279,21.4470115692631,21.9244789064576,20.281168095982,20.4536122624873,21.2321269409894,18.4413609254674,21.4350047032105,21.1319450130389,20.4514478348824,NA,19.7838666047478,19.6617916864607,21.741083237252,21.4468785907802,20.6056257793531,21.2499716082088,NA,20.3416207531982,20.6542072696857,19.7348725956679,21.7025430401424,19.7673694838922,21.376315798386,21.4911362474493,20.7448205983827,18.7252790843367,19.9609735706231,NA,20.8475504087258,19.9933793220669,21.4875379412586,21.3560138446064,NA
"SymbC1.scaffold3903.3",24.5611567015222,25.4152828546613,25.9014934658708,24.3017166648002,25.2350890975924,24.4934504121272,25.2255744704811,24.2123972316505,22.868479146038,25.2724035431775,26.3353467354006,23.6084834876768,21.9664914580711,21.7252783561345,25.0673923431642,24.8369726157948,24.9627693874632,24.1742021694546,25.2483892944148,23.9649172976875,23.2935724000199,24.7965947742007,24.0455967043942,25.1907810872171,23.9581050250882,24.6380519337461,23.5871431969662,22.5081639889706,23.6661328561042,23.6947962362617,22.0698202970779,24.6074926421279,23.5009727712881,25.5440685150636,24.4297308296745,24.3100904578715
"SymbC1.scaffold3928.2",22.3369855055872,22.8039784433429,23.2031802478552,22.797029072353,23.9774019550438,23.0824403086752,22.3926643601528,23.7438941743407,22.0713808519857,23.5756584567665,23.1615956935455,21.8708464022564,21.5670319548694,21.7113321467422,22.8411586133198,23.353202565734,24.1376204984798,23.2574117267261,22.5093046964403,22.0174899588085,22.8928798972789,23.0417139552992,22.532907219779,23.4338928054462,22.5642469638239,23.5651248620787,22.7936324787924,21.5979373990105,21.5889947837534,22.6325213517526,21.5766145494706,22.9792976646019,22.8494420406704,23.8925548599073,23.4920891136567,22.1986223398404
"SymbC1.scaffold3933.2",22.5558194589967,22.0046139598642,22.3572006809881,23.2114819661662,21.8749347405183,22.0753644039659,NA,22.8901724147013,22.059268865135,22.7090071173452,22.170875255644,NA,22.9749408113394,NA,22.5190325771129,20.8989775445094,21.9279466491901,23.243123997524,21.6413359435986,23.0528421398487,22.5594769879034,22.425939630864,22.4030671707776,22.3043301520689,23.1072651338848,23.3965606223018,NA,NA,23.2181747510772,22.7070426887996,22.0448706723183,22.299993591563,22.5379757364606,NA,22.3515252425772,22.3560792830414
"SymbC1.scaffold3940.4",22.3957476222738,22.6533920142398,23.2129370016665,23.5231704405141,22.8204670609005,22.2386131991275,22.7961720321016,22.729194095435,21.3197381263246,22.9705411841853,23.2549157222682,NA,21.5897423415345,NA,22.7729901594452,21.3490806017531,21.7866460316193,22.9727078847951,22.3911822183606,22.4643973015862,22.4691637067892,22.7683052945107,22.2375145832484,23.4023317447374,22.5905338275525,23.4342580178057,21.1643300042979,NA,23.2168049057126,22.6594954479491,21.8638060025839,22.8712472585868,22.4302807701523,21.0379617838891,22.9835960869483,22.3057449066234
"SymbC1.scaffold3946.4",NA,18.6674486682175,19.3976624918655,NA,19.2136084269637,NA,NA,NA,NA,18.9677415663276,NA,NA,NA,NA,NA,18.7469867071633,18.8407023497757,NA,NA,NA,NA,17.4325013766248,NA,NA,NA,19.0861665215021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold3950.3",23.7642972963543,25.8446972413792,22.8020679341614,25.3571303254327,21.8949201514969,23.7206902587141,21.8917892645834,24.2363668073586,20.2177159141846,26.1994891845564,21.9624085317399,22.7565704723521,20.5006014550777,NA,22.3829504861379,25.2060960794971,25.023561820331,22.2737651565747,24.5291791164081,21.2555222281183,20.6508572777903,25.4774812305506,21.727805916061,21.5822488156144,21.9159223119032,22.8656621077265,24.937867490981,21.7992144173981,21.0473968737989,21.7491955103076,19.7828676695493,21.8984064444666,20.9290770488531,25.8557709035838,21.5994779477672,21.9012943093367
"SymbC1.scaffold3950.6",22.9474837362062,22.4532429987591,23.8040004100302,23.0565811602956,23.3472530173356,22.6211580290485,22.8895847286278,23.2012181715636,22.4057966625965,23.0738963905917,22.2230828401561,NA,22.1495534782679,NA,22.8887488219962,21.6318183941059,22.2078253613903,23.3049293265281,22.3918015791674,22.6658355326111,23.1452258221995,23.19299166734,22.6614787880373,23.1036982469693,22.5976239773684,23.4301484104143,NA,NA,22.2646718116803,22.8813471991723,21.9875552152218,23.2718956869552,22.9858910872473,NA,22.4151351821175,22.1211380846097
"SymbC1.scaffold3953.2",NA,NA,21.6757544273581,NA,21.8197707731029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold396.4",22.8887581104449,21.4058265199296,23.1503788696463,22.0673780634695,22.0650645287997,22.0550210602654,21.988939989354,22.609145026506,21.6979816071352,22.0382900784294,22.2270337368302,21.6646116664367,22.43020699737,21.7173793894824,21.972960773045,19.824927770425,21.459416359005,23.062756334572,21.397119171741,22.046294723997,22.5883576823089,22.1737472737395,22.4235945222238,22.2881870946312,22.4218064822729,23.2703639151434,21.5614205753665,21.0890445380078,22.1017139656736,22.1545420221199,21.8040003115256,23.0482076315931,22.7634547260195,20.2891682876526,22.5605763356285,22.0000455746826
"SymbC1.scaffold396.8",21.1539295601763,19.250203708555,21.4777031846318,20.5768906002381,20.5838856021568,20.2162812371472,20.8794537784771,20.996700267789,20.5793452889872,20.7158184354726,NA,NA,21.0714140787383,NA,20.5635504279794,18.9240314825082,19.507003257632,21.5293502418309,19.9401665174379,NA,21.0049962059319,20.6884724043995,21.0047644706281,20.7095282278094,20.9457832462476,21.6652161919596,19.6700185459337,19.3202809370122,19.2428884299585,NA,NA,21.4741351866087,20.9709389692521,19.3894820677765,20.3220308680588,NA
"SymbC1.scaffold396.9",21.4625353474925,20.042941479469,21.410240676709,20.5782277876321,20.8263978741463,20.7997200515914,21.0965523840671,21.0159900610599,20.7143666931908,20.382926746115,20.3835368725822,20.2693634238071,21.3199106355143,20.7813109821993,21.1045974739254,NA,19.8003522155551,21.8159408378985,NA,21.0169065388926,21.3645802065586,21.0950558694917,21.1522345463278,20.7532376659439,21.3349146968721,21.7630506362683,19.9958705537202,20.0150030487531,NA,20.9920026956503,20.2622564619153,21.8461652373893,21.5468185280089,19.3740658551717,21.2062877943007,20.5067999276905
"SymbC1.scaffold3965.3",NA,20.8766171760359,21.5500108091301,20.0516963569273,21.6894936451394,20.4338585580684,20.2608889616357,20.5644343323826,NA,21.5068776321584,20.5025714384284,NA,NA,NA,20.6156825027429,20.7411213080824,21.2324013104414,20.0319370626557,20.7902955931028,NA,NA,20.8971692853327,18.5354193193821,20.8803133053908,NA,20.7117018381388,20.0218283745971,NA,NA,20.0368160202754,NA,20.6671380775059,NA,20.8105524154561,19.8549558651736,NA
"SymbC1.scaffold398.3",NA,NA,18.1084190101122,NA,18.074866959026,16.3639960851417,NA,17.8317297691597,NA,NA,18.770344399424,NA,NA,NA,NA,NA,NA,17.4999850171894,NA,NA,NA,17.2247496542635,NA,NA,NA,18.2508861998062,NA,NA,NA,NA,NA,17.151823291578,NA,NA,NA,NA
"SymbC1.scaffold3982.2",NA,NA,17.2145288664806,NA,17.2015671303578,19.2564324449313,16.3654094877886,18.7377276199899,19.3245310760427,18.6904120695272,17.7455095894741,NA,NA,NA,NA,NA,16.2348684364164,NA,NA,NA,18.7462988314062,NA,NA,NA,NA,16.8110877140694,NA,NA,NA,18.787607484809,18.1894149841404,19.1925990933483,18.7161602838709,NA,19.1203324959105,NA
"SymbC1.scaffold3989.1",22.3804786363707,21.5282822827616,22.787590447938,23.2781403105177,22.5162783358281,22.4485422099542,22.5196506487034,22.8534251171669,21.9656625873574,22.2172962826541,22.3697526823176,NA,22.8076519792177,NA,22.31802321164,20.8011390701718,21.3991623821794,23.7176485003303,21.9272212269979,23.1212098745329,22.7787968356735,22.3157528279263,22.6143029810932,23.0721424198459,22.8036806287438,23.2262523910967,NA,NA,22.8501610791475,23.1648294545012,22.2104069312807,23.0296078973336,22.9122594767871,NA,22.3621901196787,22.2517353572882
"SymbC1.scaffold3996.1",NA,NA,18.7049093105859,18.7531274668942,18.8798971104631,NA,18.2361234169986,18.9782901943421,NA,18.4887247287019,19.3514822432014,NA,NA,21.3201119160879,NA,16.804626369289,NA,19.5690116544717,17.320854799177,NA,20.5095274866135,18.2957913508235,19.6703441869306,18.3320167375321,NA,19.9365541943585,20.119037676722,NA,NA,NA,NA,19.6546499031509,19.9408702311115,NA,19.1689822285409,NA
"SymbC1.scaffold3999.1",18.2118075132224,NA,18.2818952288509,19.2517239460295,18.4154693260773,17.5494855197525,18.1882625446048,17.9219169166543,17.2340344415724,17.7494921012546,NA,NA,17.7904320248798,NA,NA,NA,NA,19.2578778178606,NA,NA,17.4235069424403,17.7184433026827,18.0474849095713,18.3041745738755,NA,NA,NA,NA,NA,NA,NA,17.6751257598754,18.6657625743933,NA,NA,NA
"SymbC1.scaffold4.1176",NA,NA,19.5689322403773,18.9534812179571,19.6639115842907,NA,NA,NA,NA,NA,19.5818386679637,19.1538382017825,NA,NA,NA,18.9579514259125,NA,NA,NA,NA,NA,18.9893214724541,NA,19.4804559349739,NA,NA,19.5987092986169,18.6837292604607,NA,NA,NA,NA,NA,19.4202531081248,19.3719352012924,NA
"SymbC1.scaffold4.1292",21.7281029912416,21.3978213622571,21.1454174017642,22.6158496176846,21.7243591759109,21.7048923236822,21.8096091792416,22.0753116799903,21.5802369417831,21.0874683446847,NA,21.857201477806,22.2665376491634,22.5088136875308,21.9394978820921,21.3674220835998,21.0104606651026,21.9994455073804,21.3385148338478,22.1262894987155,22.5173308227346,22.175466099534,22.3392557802598,22.1591209798148,22.3325595924718,21.8211625261124,21.8264093185818,22.1621635661303,22.759141705242,21.7838805891276,21.7901251346926,21.366347696638,22.0566884802688,21.2514883339219,22.2269413084737,22.1892172427875
"SymbC1.scaffold4.233",20.7176538339284,NA,22.5679325242499,21.2736790886277,22.5581531363694,20.6358306892318,NA,19.9690492813356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8595823675882,NA,NA,NA,NA,NA,20.1936256691629,NA,NA,NA,19.8340902312688,NA,NA,NA,NA
"SymbC1.scaffold40.5",NA,NA,NA,18.1473350604982,17.6040000215206,17.5488537678356,NA,17.4789611436116,NA,17.8257195807339,NA,NA,NA,NA,NA,NA,NA,17.8868756064414,NA,NA,17.1591140487811,17.6616424212859,17.068987660155,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6492285435172,NA,17.4142319226522,NA
"SymbC1.scaffold4006.5",22.0712025929424,21.0136981900621,22.6119141950725,22.865679190972,22.2324036527521,20.8048429690859,22.5250917006097,22.3534070627925,21.0686139646669,21.070038538916,21.0315620575886,21.8519120866458,22.1984853588916,NA,22.2770850223633,18.8798380447864,19.2482015010463,23.2357533616244,20.8679325940325,22.9081046948763,22.5910119589198,22.5330995347754,22.2199250641949,22.4520133224605,22.5827004175709,22.60476212571,20.9479273345631,NA,22.9821355653101,21.7216810280506,21.022720498395,22.052064340675,23.2145862262433,19.1803074085193,21.4684520237961,21.3138047473429
"SymbC1.scaffold4010.6",20.2989141918707,20.3116970467559,20.5576465782063,21.10113637938,19.9855736652601,19.8469887934105,20.6714868613173,20.4061212954728,NA,20.5664048219786,20.7370146771798,NA,19.6626933631814,NA,NA,NA,19.2215546717779,20.6563452077509,17.1524951378828,NA,20.412633028037,20.9508121640661,NA,21.3117600925886,NA,20.642651312918,NA,NA,21.2221441061579,NA,NA,NA,20.0867570946576,NA,NA,20.6389641479773
"SymbC1.scaffold4039.3",21.5039435038762,22.3841568880493,22.9828896798368,23.9319421789594,24.2039997175577,22.0378111788987,23.1308219025298,23.2392083828628,20.7886092178706,22.8834485660775,23.5305396936552,21.1356709326991,20.9894108720265,NA,22.9828895928196,23.5772423327628,23.4838321337785,22.2597316283021,22.5096859801518,21.7650624654089,22.692540586393,23.6615059709255,21.6253502246834,23.8820327841618,21.724273815303,23.6160596904032,22.3816127863115,21.05750527253,21.0507452699141,21.9886000959119,17.5277242073778,22.351908271366,22.5192125903445,21.5069495232191,24.1361847836405,21.405257436675
"SymbC1.scaffold404.6",22.3242117296072,21.82292203622,22.7016966017878,22.721758825278,21.6220165075813,22.5531110641531,22.2501583036993,22.4692027167997,22.2978720371563,22.1991719312795,22.0588937991225,19.7848366992896,22.2421211518572,20.523321938042,22.3395450390448,20.5925417821263,21.1031645259806,23.0134589884053,21.5424051472221,22.5936199909483,22.6699601756903,22.264047801565,22.4502328652745,23.0591462200338,22.3579420253248,22.9483159840222,20.0261200041885,19.8293896354111,22.328550028816,22.4913464458548,21.7270987535843,22.8680942917312,22.6054902564506,19.4273807543264,22.2191212417722,21.7986568977949
"SymbC1.scaffold4041.2",NA,19.711324478844,20.091884712214,20.5322339153353,20.3988817035797,18.6624466181985,18.1969202454288,19.0627472781396,NA,20.4779199181844,21.2574278410313,18.5770750658774,NA,NA,NA,18.5520343982735,20.4459879246293,NA,19.8939195435427,NA,NA,19.6049888579864,17.483261636912,21.4233357425906,NA,20.300015523345,20.1257041728605,18.9635812255025,NA,NA,NA,18.8414376579668,NA,19.7437026350636,19.6800761739236,NA
"SymbC1.scaffold4044.2",NA,19.8552313985327,18.9311888200483,NA,18.9465358065836,17.5123356297137,NA,NA,NA,NA,19.8281715508223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold4051.1",20.4244957849679,20.3216767031434,21.7409213735607,21.7083343604002,21.6706388540763,NA,20.7992920971768,20.9919813375688,20.3084508308064,18.7106703516529,18.6108438338184,NA,NA,NA,20.4830818799739,21.1870422611288,19.742018974031,20.4900421829923,21.5901615587567,20.3897762635495,20.8287840137887,20.588139074879,20.2644172573117,21.8682678421721,NA,21.2348080775144,20.3488787314276,NA,20.4370380587945,NA,NA,20.7366381020314,20.4463507194282,20.0943121043123,21.529730196396,NA
"SymbC1.scaffold406.3",19.3225922077997,18.5556970773157,19.7660359785925,19.4119027219092,21.1230911095133,19.6628928144094,NA,20.3090054006798,19.6739296955801,NA,NA,20.0326513046435,18.6367616746996,19.928940562388,NA,NA,NA,20.4185614161077,NA,20.0229453051335,19.7602262468225,19.6809198337336,19.0753973758754,20.5091922009116,19.1991752269979,19.1704567502274,20.1608960759504,19.6910032190848,21.7179672266312,NA,NA,20.0482808152921,19.5482231505045,19.9313285209672,18.7318886869501,NA
"SymbC1.scaffold406.5",NA,NA,NA,NA,18.7511146498793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4772525710235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8770635341424,NA,NA,NA,NA,NA,NA,19.3395522425883,NA,NA
"SymbC1.scaffold4068.1",19.6565959441173,19.146626937765,19.7944628679781,20.1457247778264,19.2368288002735,NA,19.8075417322591,20.2510642507481,NA,19.7364220610112,NA,19.2208594874866,19.4599238428138,19.6218217180029,NA,NA,NA,20.0639438812227,NA,19.7032153335295,19.7485001906433,19.7137074425016,19.2197400267942,19.3849560301481,19.7683355858444,19.3840026999121,19.2721275627313,19.1146473874189,NA,19.0475870842425,19.1720112851704,19.226883262202,19.6882659988688,19.4218261247705,NA,NA
"SymbC1.scaffold407.4;SymbC1.scaffold407.5;SymbC1.scaffold407.6;SymbC1.scaffold407.7;SymbC1.scaffold6978.1;SymbC1.scaffold7475.4",NA,21.1279159427109,21.2263192835633,NA,20.2418636050118,NA,22.3806501102761,NA,NA,20.9539063739837,22.3457789418644,NA,NA,NA,NA,18.6846791803895,NA,NA,NA,NA,NA,NA,NA,19.934933515324,NA,21.1484418252023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold4081.2",NA,NA,NA,18.8895009926506,17.606653824134,17.6671728435972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2297667325456,NA,NA,NA,NA,NA,19.2889021122609,NA,NA,NA,NA,NA,NA,NA,17.5135844842317,NA,18.5711885639377,NA,NA
"SymbC1.scaffold4085.3",NA,NA,19.8316507241911,18.7400845996227,20.1171784189133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1412111105588,18.302433935318,NA,NA,NA,NA,NA,NA,19.5212504530609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold4088.4",23.8593378100368,23.6185296769067,23.9243630988628,23.9873489415527,23.6200394522895,23.3917583217027,23.6707905404273,23.8934494855001,23.316680659729,23.8887975856847,23.7299294738671,21.360593945362,22.8983704606377,21.9271343110028,23.6053028318278,22.2166569123855,23.1701958677974,24.2518077227902,23.1203748982052,23.6481297728427,23.9719771865392,24.2132166765543,23.7327361258046,24.2377889510371,23.886241355769,24.0493927506895,21.0148757309806,21.1173336468008,23.7270980262999,23.4976965446731,22.4354679425033,23.8374397812808,23.6905308942689,20.9451676776743,23.2151749583176,23.6210648847104
"SymbC1.scaffold409.10",NA,NA,18.771772044347,19.0898409581687,19.0432696443361,NA,NA,20.8237120327886,18.8226132290363,18.6225087844254,NA,NA,19.6586475512224,NA,NA,NA,NA,20.18500666312,NA,NA,20.5648666642864,NA,NA,19.4198064267062,NA,18.9518449569196,16.4947808913148,NA,18.8827967645129,NA,18.9925851219158,NA,19.9806321662759,NA,20.0092323499194,NA
"SymbC1.scaffold409.14",NA,NA,19.2321929759722,NA,21.0042741386435,NA,20.2991284870496,21.3165248886579,20.2435839772578,20.6228755923918,20.7369226322603,19.7734010337195,NA,NA,NA,19.9370624280052,NA,20.8885393515977,19.8385775572477,NA,20.2643220384271,20.4536073647095,NA,21.0823530808494,19.8637321925738,20.5784381121229,20.0786108040528,NA,NA,19.843662707598,NA,20.8381706932657,19.735994528557,18.8713410859472,21.0075743200332,19.6846230053448
